sentimen,review
0,warnanyaa cantikk walopun lil bit too dark di saya diakalin pakenya jangan tebel pakai dikit saja terus diratain pertama kali pakai ngerasa tekstur kok berat ya asa sangat ada ssuatu di bibir tetapi dah beli gamau rugi dipake terus deh lama engga kok malah nyaman saja tetapi turut cepet ilang mesti sering retouch apalagi kalau abis makan minum overall buat harga gin masih worth it sangat
1,selain packaging yang cantik warna juga cangtip bgtt warna nya kek coklat orange begitu cukup ngecover bibir yang gelap terus tidak bikin liat kering banding liptint tekstur emang creamy sesuai nama pricenya juga murah sangat worth it sih turut akuu
1,emina selalu ngeluarin produk bagus dengan harga yang affordable sesuai nama tekstur awal creamy glides easily waktu aplikasi warna cantik padu merah bata oranye cenderung coklat cocok untuk warna kulit bisa nutup bibir yang agak gelap telah aplikasi tekstur langsung matte ringan di bibir lumayan long lasting asal nggak pakai makan yang minyak masih transfer tetapi sedikit banget one thing i notice kalau sudah agak lama pakai tekstur rasa powdery agak kering di bibir tetapi dengan harga gin it s acceptable would cinta to try other color
1,warna lucu banget coklat nude begitu dia creamy banget si tekstur ringan banget di bibir dan gampang di blendnya lumayan tahan lama juga tetapi aroma kimia begitu rada ganggu turut tetapi mama suka banget pakai ini
1,diblend sama creamatte choco lava cocok banget pertama kali beli di eventnya female daily surabaya dan langsung suka saya biasa pakai creamate choco lava dulu telah itu saya tambahin creamy tint ini untuk warna pink gelap coklat tidak bikin bibir kering dan lumayan awet repurchase yessss
1,sudah sangat repurchase dulu pas awal release susah banget nyari varian ini nyata emang bagus warna engga liat menor tekstur matte tetapi tidak bikin kering biasa saya ombre pakai liptint yang warna merah jadi cantik banget sayang ini isi dikit banget cepet abis saya pakai hampir tiap hari tetapi ya wajar karena harga juga murah
1,produk ini bagus banget telah emina keluarin produk ini dan saya liat review banyak yang bilang bagus saya penasaran dan beli creamy tint emina shade tidak dan sejak beli ini saya selalu repurchase tiap kali keluar saya selalu pakai tekstur creamy sesuai claimnya dan tidak bikin bibir kering sama sekali asa ringan transferproof bagus itu
1,produk cinta saya sesuai nama dia milik tekstur yang creamy kaya lipcream begitu yang saya suka dia tu kalau dipake makan emang hilang tetapi tetep ada stainnya walaupun tidak ka liptint yang bahan dasar air cukup tahan lama harga masuk affordable tidak bikin bibir kering hasil natural juga warna ini tu yang best sellernya loh cocok untuk base kalau kalian mau obre lips begitu terus packagingnya juga lucu banget teens teens poko spesialisasi emina lah xixi a
1,cinta banget sama warna brick town ini warna coklat nude begitu formula juga enak ringan kaya tidak pakai apa tidak bikin kering bibir dan ngecover bibir yang hitam packaging lip product emina sih gausah ragu lagi ya karena biasaanya kecil imut begitu
1,salahsatu lipcream baik yang ku punyaaaaa tidak bikin kering transferproof ringan banget asa tidak pakai apa warna pas sangat di saya tidak pucet tetapi tidak menor juga buat hari cocok sangat buat kondangan juga bisa sih kalau make upnya peachy peachy begitu harga affordable karena isi emg dikit cepet abis juga sih tetapi tidak apa apa packagingnya kecil gampang di bawa aplikatornya meski pendek tetapi bagus jadi gampang pakenya sampe isi sudah mau abis pun bulu di aplikatornya masih awet tidak rontok
1,ini adalah lip cream yang bagus yang pernah saya coba tekstur enak ringan mudah baur tidak bikin bibir kering tidak patchy memang sedikit transferproof apalagi kalau belum ngeset dengan baik cuman ringan itu saya suka bisa dipake hari hari shade brick town ini juga bagus banget dipake di kulit sawo matang
1,saya beli ini karena racun beauty vlogger harga lumayan jangkau dan telah saya coba di bibir saya hasil benar benarr baguss di saya tekstur sangat creamy dan lebih senang lagi emina creamy tint ini benar benar tahan lama
1,warna begini yang cucok buat akuh coklat keorenorenan cakep dehh di bibir yang agak gelap sayang ukur mungil jadi cepet abis sudah begitu mudah luntur yah sesuai dengan harga dan cocok buat daily used
1,baguss banget warna bagus best seller ya tidak ini susah cari dulu pas awal keluar wkw creamy mayan aman saja atas bibir ilangnya sopan karena kecil jadi seru bawah mana saja saya bahkan milik warna tetapi saya tidak akan beli lagi karena please merk lipstick banyak banget bos kenapa beli merk yang sama lagi warna sama lagi wkwk ayo coba yang lain
1,another favourite liptint matte yang rasa powdery dan ada blurring effect nya yang bikin saya sangat suka itu warna dan harga murah selain itu dia juga transfer proof dan sizenya kecil gampang bawa mana cocok untuk anak muda yang tidak milik banyak budget untuk makeup brand emina ini recommended banget
1,dulu waktu produk ini baru keluar saya langsung cari dong wkwk terus nyata saya suka banget sama warna dan tekstur enak juga di bibir harga jangkau juga masih di bawah ribu biasa kalau pakai ini saya pakai lip tint emina yang sunglow dulu tipis tipis pakai lip balm baru timpa sama ini
1,suka banget sama creamy tint ini warna brick townnya bagus tahan lama lagi bibir tidak kering kalau pakai ini plus yang selalu jadi timbang harga murah banget untuk creamy tint dengan performa bagus ini
0,produk lipcream cinta kemas lucu mungil begitu gampang bawa mana mana tekstur creamy dan ringan di bibir dia lumayan tahan lama warna juga bagus warna favorit liat natural pas dipake dia juga lumayan bisa nutupin warna asli bibir saya repurchase yesss ofc
0,packagingnya lucu dan enak di bawa kemanaa mana emng emina selalu bagus banget buat packaging warnaanya juga bagus pantes selalu sold out mana mana tahan lama jugaa dan yang sangat saya suka dia nutupin warna hitam bibir dan warna ini bagus untuk di ombre atau di pakai sendiri
0,iseng beli ini karena booming warna brick town untuk bibir ku yang dasar putih pucat warna jadi oren banget neon begitu tetapi waktu teman ku coba bagus di mereka mungkin gantung warna bibir juga tekstur creamy sesuai judul tetapi saya agak kurang suka dengan bau produk ini
0,pertama beli kena racun begitu di sosmed karena warna nya bagus bngtt akhir saya beli dan emg baguss sempet tegur sih sama momsky karena beli makeup lagi wkwk tapi akhir malah dipake buat berduaa heheh karena ibu saya juga sukaa sama creamy tint ini kata momsky sih warna nya tuh nude coklat yang baguss begitu buat yang milik kulit nya sawo matangg jadi makin makin cintaa deh sama produk eminaa kalau dah abis jamin repurchess dahh
1,cintaaaaaa banget sama lipcream ini sudah tube ke dua terus warna yang tidak juga pas dan ringan dipakenya untuk warna brick town ini warna nya masuk banget ke kulit nutup banget ke bibir saya yang dari lahir gelap ini pokok bakal repurchase lagi pokok luvvv
1,tekstur lembut after use nya ada kesan dikit kering tetapi tidak apa apa bangt tidak ganggu warna nya nude yang tidak bikin muka pucet atau kusem warna nya kaya coklat orange dikit wangi kaya wangi coklat lembut pakai jam luntur tetapi re apply saja sih kalau suka lipen yang ringan bahkan tidak rasa pakai apa biss coba banget
1,saya suka banget dama warna yang nude dengan hint orange kaya gin cocok banget di kulit sawo matang dan juga bibir yang aga gelap packagingnya lumayan kecil ya turut saya tetapi lucu begitu mulai dari kardus dan wadah lip creamnya buat tahan emang tidak tahan lama ya buat makan bisa langsung ilang sih tetapi tetep recommended karena harga affordable dan hasil juga bagus
1,jauh ini saya suka sangat sama creamy tint ini yang shadenya brick town warna coklat cantikk parah aplikatornya pointy dan juga buat mudah aplikasi harga juga golong murah sih menurutkuu
1,andal sih emamg si emina ini juarak warna nude tetapi bikin kesan fresh ke wajah pas agak pudar emang ada efek ngetint nya dikit saja tetapi but over all it s oke juara make up yang natural natural emamg si emina ini produk oke selalu
1,beli shade ini karena kepincut kata orang orang bagus dan emang benar sih packaginya imut kecil tetapi cantikkk shade warna juga goda semua teksurnya creamy tetapi masih agak glossy jadi kalau pakai masih bikin lembab di bibir aplikatornya juga kecil terus ada leku bikin mudah diaplikasiinnya
1,saya kok jatuh cinta ya tidak ngerti nih bagaimana tetapi saya suka itu sama creamy tint yang satu ini selain shadenya juga bagus bagus masuk bricktown ini yang liat natural nude bibir dan kulit gelap seperti saya dia juga tidak bikin kering dipake nyaman tahan lama mudah di blend ringan banget asa tidak pakai apa apa yang sangat saya suka dia hasil akhir agak matte tetapi tidak kering sudah bulan ini dia selalu jadi andal dan tidak ada niat ganti karena sudah ngerasa cocok
1,packagingnya cute teen banget warna peach cokelat bagaimana begitu di bagi bawah transparan jadi kita bisa lihat warna dari lipcream nya lipcream ini nettonya cuma gram oiya tutup sama wadah ukur wkwk tekstur creamy mudah rata engga juga sih formula engga sering itu karena bau kalem tetapi kalau cium lagi kek ada bau kecut nya begitu turut shade brick town ini cantik banget nyata warna cokelat ada hint orangenya dikit brick town ini nude jadi cocok banget di semua skintone cocok juga buat kalian yang nyari shade lipcream yang aman bisa banget pakai buat daily dia kalau sudah ngeset buat minum tidak transfer ke gelas pas saya kecup punggung tangan dia transfer tetapi tipis banget buat cium pipi pacar jg tidak ngecap di muka dia heyyy buat makan cilor yang notabene minyak dia tidak langsung ilang banyak tetapi kalau buat makan mie dok jelas langsung hempas seluruh dong yang saya tidak suka kadang dia gumpal begitu kalau makenya ketebelan rasa kek bibir ditemplokin sesuatu bibir auto kering agak berat kek ada yang mencengkram bibir begitu jadi selain itu dia jelas garis di bibir dia pun sekali oles tidak nutup bibir banget butuh dua layer waktu saya swatch di tangan pun begitu warna engga langsung rata ada bagi yang tipis begitu jadi perlu tib lagi harga affordable abisss repurchase maybe saya ken nyobain merek lain saja kayak hehe
1,warna nya bagus tetapi agak kering di bibir saya jadi saya biasa campur dengan wrna lain supaya jadi ombre dan hasil juga bagusss kalau mau full lips juga baguss tidak kalah sama merk korea ini harga nya jangkau dan mudah di cari
1,sayang cinta pol sama ini produk dari pertama moles bibir lembuut ringan hasil liat natural karena liat tipis tipis begitu tekstur matte powdery begitu bentuk imut gampang taruh tas ih pokok suka sama ini dan warna brick town ini baguus buat kulit sawo matang kaya saya langsung liat cerah hahaha
1,cinta itu sama produk ini produk ini full coverage turut saya warna nya juga cantik banget walaupun nude tetapi bisa cocok ke bibir yang gelap sekalipun will repurchase this product again and again moga ada varian lain lagi
1,warna cantik banget sih rasa untuk semua jenis kulit warna ini akan cocok tahan juga lumayan biasa ini saya pakai dari pagi sampe sore sangat kalau makan hapus tengah doang buat nutup pinggir bibir yang gelap sih bagus bagus saja dijadiin blush eyeshadow juga bagus bibir juga nyaman banget lembut kurang cuma sih turut ini susah hapus jadi kalau mau hapus harus pakai makeup remover yang khusus makeup waterproof yang biasa sih bisa cuma ya harus sabar
1,suka banget sama tekstur bikin lembab dan tidak kering sama sekali warna juga bagus nude bisa pakai buat hari jalan sm temen pacar pesta juga bisaa kalau untuk tahan sekitar jam sih dia kalau tidak makan cuma minum saja
1,benar benar ringan di bibir dan warna cocok untuk segala tone kulit saat re apply kali kali sama sekali tidak hasil gumpal gumpal walaupun transfer dan hilang saat minum makan macam macam rasa tidak masalah karena dua kalimat di awal repurchase yes
1,suka banget sama formula creamy tint ini tidak bikin bibir kering warna juga bagus banget kayak semua orang wajib milik produk ini deh karena harga juga affordable aplicatornya juga bagus banget lancip dan agak bengkok jadi gampang buat dipake
1,cream tint ini bagus banget hasil dengan harga yang affordable banget di kantong walaupun lumayan transferproff tetapi lumayan tahan lama dan ngecover seluruh bibir dan warna bagus banget tidak norak dan hasil tetep natural
1,fixx cinta banget sama lip product emina creamy tint ini bagus banget coy gilak apalagi shade brick town ini cocok banget buat ngecover bibir saya tetapi dia juga tidak terlalu transferproof apalagi saya suka makan yang sop begitu butt don t worry karena dia masih ninggalin stain di bibir klean jadi tidak usah takut pucet amat tuh bibir pokok saya cinta banget ama si dia ini repurchase of cource sudahsangat malah
1,emina creamy tint ini benar benar beda dari yang lain liptint sekarang tidak melulu yang water atau gel based unik banget memang inovasi emina ini sesuai nama tekstur dari creamy tint ini creamy dan glides so smoothly di bibir after finis velvety matte yang ringan dan lembut banget di bibir lumayan transferproof asal tidak banyak makan makan yang terlalu minyak tetapi walaupun warna luntur si emina creamy tint ini lumayan masih ninggalin stain di bibir untuk shade yang brick town ini emang sudah cinta juta umat saking cakep dan turut cocok untuk semua tone kulit untuk pigmentasi oke banget langsung ngecover warna bibir asli belum aplikasi saya selalu pakai lip balm dulu supaya tidak bikin bibir kering didiemin beberapa saat terus di tap pakai tissue baru aplikasiin creamy tintnya daya tahan masuk yang aweeet banget bisa sampai jam untuk packagingnya juga imut banget dengan isi produk gram dan as always emina packagingnya eye catching banget aplikatornya bentuk teardrop yang sedikit miring jadi mudah dalam aplikasi di tengah aplikatornya juga ada lubang reservoir untuk tampung produk jadi cukup sangat celup untuk bibir untuk dapetin shade brick town ini butuh juang banget karena selalu sold out mana mana saya ngerti sih kenapa produk ini bisa sampai hype sangat
